,url,section,title,year,type,author
2329,https://mindmodeling.org/cogsci2013/papers/0042/index.html,Symposia,"Thinking about norms: Epistemic, rational, and moral norms in human thinking",2013,symposium,"Thompson, Valerie A."
2329,https://mindmodeling.org/cogsci2013/papers/0042/index.html,Symposia,"Thinking about norms: Epistemic, rational, and moral norms in human thinking",2013,symposium,"Evans, Jonathan st. B.T."
2329,https://mindmodeling.org/cogsci2013/papers/0042/index.html,Symposia,"Thinking about norms: Epistemic, rational, and moral norms in human thinking",2013,symposium,"Over, David e."
2329,https://mindmodeling.org/cogsci2013/papers/0042/index.html,Symposia,"Thinking about norms: Epistemic, rational, and moral norms in human thinking",2013,symposium,"Wilkinson, Meredith"
2330,https://mindmodeling.org/cogsci2013/papers/0043/index.html,Symposia,Implicit Learning Out of the Lab: Language and Music,2013,symposium,"Rebuschat, Patrick"
2330,https://mindmodeling.org/cogsci2013/papers/0043/index.html,Symposia,Implicit Learning Out of the Lab: Language and Music,2013,symposium,"Rohrmeier, Martin"
2330,https://mindmodeling.org/cogsci2013/papers/0043/index.html,Symposia,Implicit Learning Out of the Lab: Language and Music,2013,symposium,"Christiansen, Morten"
2330,https://mindmodeling.org/cogsci2013/papers/0043/index.html,Symposia,Implicit Learning Out of the Lab: Language and Music,2013,symposium,"Dienes, Zoltan"
2330,https://mindmodeling.org/cogsci2013/papers/0043/index.html,Symposia,Implicit Learning Out of the Lab: Language and Music,2013,symposium,"Schoen, Daniele"
2330,https://mindmodeling.org/cogsci2013/papers/0043/index.html,Symposia,Implicit Learning Out of the Lab: Language and Music,2013,symposium,"Misyak, Jennifer"
2330,https://mindmodeling.org/cogsci2013/papers/0043/index.html,Symposia,Implicit Learning Out of the Lab: Language and Music,2013,symposium,"Francois, Clement"
2330,https://mindmodeling.org/cogsci2013/papers/0043/index.html,Symposia,Implicit Learning Out of the Lab: Language and Music,2013,symposium,"Guo, Xiuyan"
2330,https://mindmodeling.org/cogsci2013/papers/0043/index.html,Symposia,Implicit Learning Out of the Lab: Language and Music,2013,symposium,"Li, Feifei"
2330,https://mindmodeling.org/cogsci2013/papers/0043/index.html,Symposia,Implicit Learning Out of the Lab: Language and Music,2013,symposium,"Widdess, Richard"
2331,https://mindmodeling.org/cogsci2013/papers/0044/index.html,Symposia,The Co-Existence of Naïve and Scientific Concepts in Learning and Development,2013,symposium,"Schneider, Michael"
2331,https://mindmodeling.org/cogsci2013/papers/0044/index.html,Symposia,The Co-Existence of Naïve and Scientific Concepts in Learning and Development,2013,symposium,"Vosniadou, Stella"
2331,https://mindmodeling.org/cogsci2013/papers/0044/index.html,Symposia,The Co-Existence of Naïve and Scientific Concepts in Learning and Development,2013,symposium,"Shtulman, Andrew"
2331,https://mindmodeling.org/cogsci2013/papers/0044/index.html,Symposia,The Co-Existence of Naïve and Scientific Concepts in Learning and Development,2013,symposium,"Harrington, Kelsey"
2331,https://mindmodeling.org/cogsci2013/papers/0044/index.html,Symposia,The Co-Existence of Naïve and Scientific Concepts in Learning and Development,2013,symposium,"Hardey, Ilonca"
2331,https://mindmodeling.org/cogsci2013/papers/0044/index.html,Symposia,The Co-Existence of Naïve and Scientific Concepts in Learning and Development,2013,symposium,"Powell, Lindsey J."
2331,https://mindmodeling.org/cogsci2013/papers/0044/index.html,Symposia,The Co-Existence of Naïve and Scientific Concepts in Learning and Development,2013,symposium,"Carey, Susan"
2331,https://mindmodeling.org/cogsci2013/papers/0044/index.html,Symposia,The Co-Existence of Naïve and Scientific Concepts in Learning and Development,2013,symposium,"Ohlsson, Stellan"
2332,https://mindmodeling.org/cogsci2013/papers/0045/index.html,Symposia,Minimal Nativism: How does cognitive development get off the ground?,2013,symposium,"Ullman, Tomer"
2332,https://mindmodeling.org/cogsci2013/papers/0045/index.html,Symposia,Minimal Nativism: How does cognitive development get off the ground?,2013,symposium,"Tenenbaum, Joshua"
2332,https://mindmodeling.org/cogsci2013/papers/0045/index.html,Symposia,Minimal Nativism: How does cognitive development get off the ground?,2013,symposium,"Goodman, Noah"
2332,https://mindmodeling.org/cogsci2013/papers/0045/index.html,Symposia,Minimal Nativism: How does cognitive development get off the ground?,2013,symposium,"Ullman, Shimon"
2332,https://mindmodeling.org/cogsci2013/papers/0045/index.html,Symposia,Minimal Nativism: How does cognitive development get off the ground?,2013,symposium,"Spelke, Elizabeth"
2333,https://mindmodeling.org/cogsci2013/papers/0046/index.html,Symposia,Language as a Window into the Brain and its Pathologies,2013,symposium,"Garrard, Peter"
2333,https://mindmodeling.org/cogsci2013/papers/0046/index.html,Symposia,Language as a Window into the Brain and its Pathologies,2013,symposium,"Graben, Peter Beim"
2333,https://mindmodeling.org/cogsci2013/papers/0046/index.html,Symposia,Language as a Window into the Brain and its Pathologies,2013,symposium,"Elvevåg, Brita"
2333,https://mindmodeling.org/cogsci2013/papers/0046/index.html,Symposia,Language as a Window into the Brain and its Pathologies,2013,symposium,"Mizraji, Eduardo"
2333,https://mindmodeling.org/cogsci2013/papers/0046/index.html,Symposia,Language as a Window into the Brain and its Pathologies,2013,symposium,"Valle-Lisboa, Juan"
2334,https://mindmodeling.org/cogsci2013/papers/0047/index.html,Symposia,The empirical investigation of semantics: Between abstract-symbolic and embodied-simulative models of meaning,2013,symposium,"Werning, Markus"
2334,https://mindmodeling.org/cogsci2013/papers/0047/index.html,Symposia,The empirical investigation of semantics: Between abstract-symbolic and embodied-simulative models of meaning,2013,symposium,"Cosentino, Erica"
2335,https://mindmodeling.org/cogsci2013/papers/0048/index.html,Symposia,Online Education: A Unique Opportunity for Cognitive Scientists to Integrate Research and Practice,2013,symposium,"Williams, Joseph Jay"
2335,https://mindmodeling.org/cogsci2013/papers/0048/index.html,Symposia,Online Education: A Unique Opportunity for Cognitive Scientists to Integrate Research and Practice,2013,symposium,"Renkl, Alexander"
2335,https://mindmodeling.org/cogsci2013/papers/0048/index.html,Symposia,Online Education: A Unique Opportunity for Cognitive Scientists to Integrate Research and Practice,2013,symposium,"Koedinger, Ken"
2335,https://mindmodeling.org/cogsci2013/papers/0048/index.html,Symposia,Online Education: A Unique Opportunity for Cognitive Scientists to Integrate Research and Practice,2013,symposium,"Stamper, John"
2336,https://mindmodeling.org/cogsci2013/papers/0049/index.html,Papers,Causal Reasoning with Continuous Outcomes,2013,talk,"Rashid, Ab Ahmad Azad"
2336,https://mindmodeling.org/cogsci2013/papers/0049/index.html,Papers,Causal Reasoning with Continuous Outcomes,2013,talk,"Buehner, Marc"
2337,https://mindmodeling.org/cogsci2013/papers/0050/index.html,Papers,A Metacognitive Stopping Rule for Problem Solving,2013,talk,"Ackerman, Rakefet"
2338,https://mindmodeling.org/cogsci2013/papers/0051/index.html,Papers,An Information-Theoretic Account of Musical Expectation and Memory,2013,talk,"Agres, Kat"
2338,https://mindmodeling.org/cogsci2013/papers/0051/index.html,Papers,An Information-Theoretic Account of Musical Expectation and Memory,2013,talk,"Abdallah, Samer"
2338,https://mindmodeling.org/cogsci2013/papers/0051/index.html,Papers,An Information-Theoretic Account of Musical Expectation and Memory,2013,talk,"Pearce, Marcus"
2339,https://mindmodeling.org/cogsci2013/papers/0052/index.html,Papers,Effector specific response activation during word processing,2013,talk,"Ahlberg, Daniela"
2339,https://mindmodeling.org/cogsci2013/papers/0052/index.html,Papers,Effector specific response activation during word processing,2013,talk,"Dudschig, Carolin"
2339,https://mindmodeling.org/cogsci2013/papers/0052/index.html,Papers,Effector specific response activation during word processing,2013,talk,"Kaup, Barbara"
2340,https://mindmodeling.org/cogsci2013/papers/0053/index.html,Papers,Simulating Overall and Trial-by-Trial Effects in Response Selection with a Biologically-plausible Connectionist Network,2013,talk,"Armstrong, Blair"
2340,https://mindmodeling.org/cogsci2013/papers/0053/index.html,Papers,Simulating Overall and Trial-by-Trial Effects in Response Selection with a Biologically-plausible Connectionist Network,2013,talk,"Plaut, David"
2341,https://mindmodeling.org/cogsci2013/papers/0054/index.html,Papers,The dynamics of pragmatic enrichment during metaphor processing: activation vs. suppression,2013,talk,"Tomlinson, John M., Jr."
2341,https://mindmodeling.org/cogsci2013/papers/0054/index.html,Papers,The dynamics of pragmatic enrichment during metaphor processing: activation vs. suppression,2013,talk,"Assimakopoulos, Stavros"
2342,https://mindmodeling.org/cogsci2013/papers/0055/index.html,Papers,Object motion continuity and the flash-lag effect,2013,talk,"Au, Ricky K. C."
2342,https://mindmodeling.org/cogsci2013/papers/0055/index.html,Papers,Object motion continuity and the flash-lag effect,2013,talk,"Watanabe, Katsumi"
2343,https://mindmodeling.org/cogsci2013/papers/0056/index.html,Papers,Interface Design and Spatial Cognition: A Case of Virtual Molecule Manipulation,2013,talk,"Barrett, Trevor"
2343,https://mindmodeling.org/cogsci2013/papers/0056/index.html,Papers,Interface Design and Spatial Cognition: A Case of Virtual Molecule Manipulation,2013,talk,"Hegarty, Mary"
2344,https://mindmodeling.org/cogsci2013/papers/0057/index.html,Papers,Using the words toddlers know now to predict the words they will learn next,2013,talk,"Beckage, Nicole"
2344,https://mindmodeling.org/cogsci2013/papers/0057/index.html,Papers,Using the words toddlers know now to predict the words they will learn next,2013,talk,"Colunga, Eliana"
2345,https://mindmodeling.org/cogsci2013/papers/0058/index.html,Papers,Simultaneous unsupervised and supervised learning of cognitive functions in biologically plausible spiking neural networks,2013,talk,"Bekolay, Trevor"
2345,https://mindmodeling.org/cogsci2013/papers/0058/index.html,Papers,Simultaneous unsupervised and supervised learning of cognitive functions in biologically plausible spiking neural networks,2013,talk,"Kolbeck, Carter"
2345,https://mindmodeling.org/cogsci2013/papers/0058/index.html,Papers,Simultaneous unsupervised and supervised learning of cognitive functions in biologically plausible spiking neural networks,2013,talk,"Eliasmith, Chris"
2346,https://mindmodeling.org/cogsci2013/papers/0059/index.html,Papers,Balancing Fairness and Efficiency in Repeated Societal Interaction,2013,talk,"Ben-Asher, Noam"
2346,https://mindmodeling.org/cogsci2013/papers/0059/index.html,Papers,Balancing Fairness and Efficiency in Repeated Societal Interaction,2013,talk,"Lebiere, Christian"
2346,https://mindmodeling.org/cogsci2013/papers/0059/index.html,Papers,Balancing Fairness and Efficiency in Repeated Societal Interaction,2013,talk,"Oltramari, Alessandro"
2346,https://mindmodeling.org/cogsci2013/papers/0059/index.html,Papers,Balancing Fairness and Efficiency in Repeated Societal Interaction,2013,talk,"Gonzalez, Cleotilde"
2347,https://mindmodeling.org/cogsci2013/papers/0060/index.html,Papers,Beyond Rule versus Rote? Processing of Distinctive Dative and Genitive Case Markers in German,2013,talk,"Bentz, Christian"
2348,https://mindmodeling.org/cogsci2013/papers/0061/index.html,Papers,Social and Environmental Contributors to Infant Word Learning,2013,talk,"Bergelson, Elika"
2348,https://mindmodeling.org/cogsci2013/papers/0061/index.html,Papers,Social and Environmental Contributors to Infant Word Learning,2013,talk,"Swingley, Daniel"
2349,https://mindmodeling.org/cogsci2013/papers/0062/index.html,Papers,Grid or no grid: Distance distortion in recognizing spatial information from complex cartographic maps,2013,talk,"Bestgen, Anne-Kathrin"
2349,https://mindmodeling.org/cogsci2013/papers/0062/index.html,Papers,Grid or no grid: Distance distortion in recognizing spatial information from complex cartographic maps,2013,talk,"Edler, Dennis"
2349,https://mindmodeling.org/cogsci2013/papers/0062/index.html,Papers,Grid or no grid: Distance distortion in recognizing spatial information from complex cartographic maps,2013,talk,"Dickmann, Frank"
2349,https://mindmodeling.org/cogsci2013/papers/0062/index.html,Papers,Grid or no grid: Distance distortion in recognizing spatial information from complex cartographic maps,2013,talk,"Kuchinke, Lars"
2350,https://mindmodeling.org/cogsci2013/papers/0063/index.html,Papers,Evidence for cognitively controlled saccade targeting in reading,2013,talk,"Bicknell, Klinton"
2350,https://mindmodeling.org/cogsci2013/papers/0063/index.html,Papers,Evidence for cognitively controlled saccade targeting in reading,2013,talk,"Higgins, Emily"
2350,https://mindmodeling.org/cogsci2013/papers/0063/index.html,Papers,Evidence for cognitively controlled saccade targeting in reading,2013,talk,"Levy, Roger"
2350,https://mindmodeling.org/cogsci2013/papers/0063/index.html,Papers,Evidence for cognitively controlled saccade targeting in reading,2013,talk,"Rayner, Keith"
2351,https://mindmodeling.org/cogsci2013/papers/0064/index.html,Papers,Fusiform Face Area in Chess Expertise,2013,talk,"Bilalic, Merim"
2352,https://mindmodeling.org/cogsci2013/papers/0065/index.html,Papers,Analyzing Students' Metacognitive Strategies in Open-Ended Learning Environments,2013,talk,"Biswas, Gautam"
2352,https://mindmodeling.org/cogsci2013/papers/0065/index.html,Papers,Analyzing Students' Metacognitive Strategies in Open-Ended Learning Environments,2013,talk,"Kinnebrew, John"
2352,https://mindmodeling.org/cogsci2013/papers/0065/index.html,Papers,Analyzing Students' Metacognitive Strategies in Open-Ended Learning Environments,2013,talk,"Segedy, James"
2353,https://mindmodeling.org/cogsci2013/papers/0066/index.html,Papers,"""Are we still talking about the same thing?"" MEG reveals perspective-taking in response to pragmatic violations, but not in anticipation",2013,talk,"Bögels, Sara"
2353,https://mindmodeling.org/cogsci2013/papers/0066/index.html,Papers,"""Are we still talking about the same thing?"" MEG reveals perspective-taking in response to pragmatic violations, but not in anticipation",2013,talk,"Barr, Dale"
2353,https://mindmodeling.org/cogsci2013/papers/0066/index.html,Papers,"""Are we still talking about the same thing?"" MEG reveals perspective-taking in response to pragmatic violations, but not in anticipation",2013,talk,"Garrod, Simon"
2353,https://mindmodeling.org/cogsci2013/papers/0066/index.html,Papers,"""Are we still talking about the same thing?"" MEG reveals perspective-taking in response to pragmatic violations, but not in anticipation",2013,talk,"Kessler, Klaus"
2354,https://mindmodeling.org/cogsci2013/papers/0067/index.html,Papers,Discovering Processing Stages by combining EEG with Hidden Markov Models,2013,talk,"Borst, Jelmer"
2354,https://mindmodeling.org/cogsci2013/papers/0067/index.html,Papers,Discovering Processing Stages by combining EEG with Hidden Markov Models,2013,talk,"Anderson, John"
2355,https://mindmodeling.org/cogsci2013/papers/0068/index.html,Papers,Pragmatic priming and the search for alternatives,2013,talk,"Bott, Lewis"
2355,https://mindmodeling.org/cogsci2013/papers/0068/index.html,Papers,Pragmatic priming and the search for alternatives,2013,talk,"Chemla, Emmanuel"
2356,https://mindmodeling.org/cogsci2013/papers/0069/index.html,Papers,Space is Special: A domain-specific mapping between time and nontemporal magnitude,2013,talk,"Bottini, Roberto"
2356,https://mindmodeling.org/cogsci2013/papers/0069/index.html,Papers,Space is Special: A domain-specific mapping between time and nontemporal magnitude,2013,talk,"Casasanto, Daniel"
2357,https://mindmodeling.org/cogsci2013/papers/0070/index.html,Papers,Open-Ended Category-Based Induction: The Influence of Associative Strength and Structured Knowledge Representations,2013,talk,"Bright, Aimee Kay"
2357,https://mindmodeling.org/cogsci2013/papers/0070/index.html,Papers,Open-Ended Category-Based Induction: The Influence of Associative Strength and Structured Knowledge Representations,2013,talk,"Feeney, Aidan"
2358,https://mindmodeling.org/cogsci2013/papers/0071/index.html,Papers,Motor Asymmetries Predict Neural Organization of Emotion,2013,talk,"Brookshire, Geoffrey"
2358,https://mindmodeling.org/cogsci2013/papers/0071/index.html,Papers,Motor Asymmetries Predict Neural Organization of Emotion,2013,talk,"Graver, Cleve"
2358,https://mindmodeling.org/cogsci2013/papers/0071/index.html,Papers,Motor Asymmetries Predict Neural Organization of Emotion,2013,talk,"Casasanto, Daniel"
2359,https://mindmodeling.org/cogsci2013/papers/0072/index.html,Papers,The Effect of Discourse Context on Online Sentence Processing,2013,talk,"Burmester, Juliane"
2359,https://mindmodeling.org/cogsci2013/papers/0072/index.html,Papers,The Effect of Discourse Context on Online Sentence Processing,2013,talk,"Wartenburger, Isabell"
2359,https://mindmodeling.org/cogsci2013/papers/0072/index.html,Papers,The Effect of Discourse Context on Online Sentence Processing,2013,talk,"Spalek, Katharina"
2360,https://mindmodeling.org/cogsci2013/papers/0073/index.html,Papers,Probabilistic reasoning in the two-envelope problem,2013,talk,"Burns, Bruce"
2361,https://mindmodeling.org/cogsci2013/papers/0074/index.html,Papers,Preschoolers’ ability to navigate communicative interactions in guiding their inductive inferences,2013,talk,"Butler, Lucas"
2361,https://mindmodeling.org/cogsci2013/papers/0074/index.html,Papers,Preschoolers’ ability to navigate communicative interactions in guiding their inductive inferences,2013,talk,"Markman, Ellen"
2362,https://mindmodeling.org/cogsci2013/papers/0075/index.html,Papers,A Computational Model of General Rule Learning with Unnatural Classes,2013,talk,"Calamaro, Shira"
2363,https://mindmodeling.org/cogsci2013/papers/0076/index.html,Papers,From individual minds to social ones. Cooperation and the structure of animal and human societies.,2013,talk,"Cardella, Valentina"
2363,https://mindmodeling.org/cogsci2013/papers/0076/index.html,Papers,From individual minds to social ones. Cooperation and the structure of animal and human societies.,2013,talk,"Falzone, Alessandra"
2363,https://mindmodeling.org/cogsci2013/papers/0076/index.html,Papers,From individual minds to social ones. Cooperation and the structure of animal and human societies.,2013,talk,"Pennisi, Antonino"
2364,https://mindmodeling.org/cogsci2013/papers/0077/index.html,Papers,Assessing the effectiveness of older adults’ spatial descriptions in a fetch task,2013,talk,"Carlson, Laura"
2364,https://mindmodeling.org/cogsci2013/papers/0077/index.html,Papers,Assessing the effectiveness of older adults’ spatial descriptions in a fetch task,2013,talk,"Skubic, Marjorie"
2364,https://mindmodeling.org/cogsci2013/papers/0077/index.html,Papers,Assessing the effectiveness of older adults’ spatial descriptions in a fetch task,2013,talk,"Miller, Jared"
2364,https://mindmodeling.org/cogsci2013/papers/0077/index.html,Papers,Assessing the effectiveness of older adults’ spatial descriptions in a fetch task,2013,talk,"Huo, Zhiyu"
2364,https://mindmodeling.org/cogsci2013/papers/0077/index.html,Papers,Assessing the effectiveness of older adults’ spatial descriptions in a fetch task,2013,talk,"Alexenko, Tatiana"
2365,https://mindmodeling.org/cogsci2013/papers/0078/index.html,Papers,Hypothesis space checking in intuitive reasoning,2013,talk,"Carroll, Christopher"
2365,https://mindmodeling.org/cogsci2013/papers/0078/index.html,Papers,Hypothesis space checking in intuitive reasoning,2013,talk,"Kemp, Charles"
2366,https://mindmodeling.org/cogsci2013/papers/0079/index.html,Papers,Individuals recapitulate the proposed evolutionary development of spatial lexicons,2013,talk,"Carstensen, Alexandra"
2366,https://mindmodeling.org/cogsci2013/papers/0079/index.html,Papers,Individuals recapitulate the proposed evolutionary development of spatial lexicons,2013,talk,"Regier, Terry"
2367,https://mindmodeling.org/cogsci2013/papers/0080/index.html,Papers,The development of predictive processes in children's discourse understanding,2013,talk,"Casillas, Marisa"
2367,https://mindmodeling.org/cogsci2013/papers/0080/index.html,Papers,The development of predictive processes in children's discourse understanding,2013,talk,"Frank, Michael"
2368,https://mindmodeling.org/cogsci2013/papers/0081/index.html,Papers,English/Italian Bilinguals Switch Gesture Parameters when they Switch Languages,2013,talk,"Cavicchio, Federica"
2368,https://mindmodeling.org/cogsci2013/papers/0081/index.html,Papers,English/Italian Bilinguals Switch Gesture Parameters when they Switch Languages,2013,talk,"Kita, Sotaro"
2369,https://mindmodeling.org/cogsci2013/papers/0082/index.html,Papers,Modelling Graded Semantic Effects in Lexical Decision,2013,talk,"Chang, Ya-Ning"
2369,https://mindmodeling.org/cogsci2013/papers/0082/index.html,Papers,Modelling Graded Semantic Effects in Lexical Decision,2013,talk,"Ralph, Matthew Lambon"
2369,https://mindmodeling.org/cogsci2013/papers/0082/index.html,Papers,Modelling Graded Semantic Effects in Lexical Decision,2013,talk,"Furber, Steve"
2369,https://mindmodeling.org/cogsci2013/papers/0082/index.html,Papers,Modelling Graded Semantic Effects in Lexical Decision,2013,talk,"Welbourne, Stephen"
2370,https://mindmodeling.org/cogsci2013/papers/0083/index.html,Papers,Eyetracking as an Implicit Measure of Category-Based Induction,2013,talk,"Chen, Stephanie Jui-Chi"
2370,https://mindmodeling.org/cogsci2013/papers/0083/index.html,Papers,Eyetracking as an Implicit Measure of Category-Based Induction,2013,talk,"Ross, Brian"
2370,https://mindmodeling.org/cogsci2013/papers/0083/index.html,Papers,Eyetracking as an Implicit Measure of Category-Based Induction,2013,talk,"Murphy, Gregory"
2371,https://mindmodeling.org/cogsci2013/papers/0084/index.html,Papers,General Instruction Following in a Large-Scale Biologically Plausible Brain Model,2013,talk,"Choo, Xuan"
2371,https://mindmodeling.org/cogsci2013/papers/0084/index.html,Papers,General Instruction Following in a Large-Scale Biologically Plausible Brain Model,2013,talk,"Eliasmith, Chris"
2372,https://mindmodeling.org/cogsci2013/papers/0085/index.html,Papers,Understanding eye movements in face recognition with hidden Markov model,2013,talk,"Chuk, Tim"
2372,https://mindmodeling.org/cogsci2013/papers/0085/index.html,Papers,Understanding eye movements in face recognition with hidden Markov model,2013,talk,"Ng, Alvin C. W."
2372,https://mindmodeling.org/cogsci2013/papers/0085/index.html,Papers,Understanding eye movements in face recognition with hidden Markov model,2013,talk,"Coviello, Emanuele"
2372,https://mindmodeling.org/cogsci2013/papers/0085/index.html,Papers,Understanding eye movements in face recognition with hidden Markov model,2013,talk,"Chan, Antoni B."
2372,https://mindmodeling.org/cogsci2013/papers/0085/index.html,Papers,Understanding eye movements in face recognition with hidden Markov model,2013,talk,"Hsiao, Janet Hui-Wen"
2373,https://mindmodeling.org/cogsci2013/papers/0086/index.html,Papers,Uniquely human developmental timing may drive cerebral lateralization and interhemispheric coupling,2013,talk,"Cipollini, Benjamin"
2373,https://mindmodeling.org/cogsci2013/papers/0086/index.html,Papers,Uniquely human developmental timing may drive cerebral lateralization and interhemispheric coupling,2013,talk,"Cottrell, Garrison"
2374,https://mindmodeling.org/cogsci2013/papers/0087/index.html,Papers,Systems from Sequences: an Iterated Learning Account of the Emergence of Systematic Structure in a Non-Linguistic Task,2013,talk,"Cornish, Hannah"
2374,https://mindmodeling.org/cogsci2013/papers/0087/index.html,Papers,Systems from Sequences: an Iterated Learning Account of the Emergence of Systematic Structure in a Non-Linguistic Task,2013,talk,"Smith, Kenny"
2374,https://mindmodeling.org/cogsci2013/papers/0087/index.html,Papers,Systems from Sequences: an Iterated Learning Account of the Emergence of Systematic Structure in a Non-Linguistic Task,2013,talk,"Kirby, Simon"
2375,https://mindmodeling.org/cogsci2013/papers/0088/index.html,Papers,On the Dynamics of Information Accumulation in Recognition,2013,talk,"Cox, Gregory"
2375,https://mindmodeling.org/cogsci2013/papers/0088/index.html,Papers,On the Dynamics of Information Accumulation in Recognition,2013,talk,"Lewis, Nicholas"
2375,https://mindmodeling.org/cogsci2013/papers/0088/index.html,Papers,On the Dynamics of Information Accumulation in Recognition,2013,talk,"Shiffrin, Richard"
2376,https://mindmodeling.org/cogsci2013/papers/0089/index.html,Papers,Representing Number Sets: Encoding Statistical Properties,2013,talk,"Cravalho, Patrick"
2376,https://mindmodeling.org/cogsci2013/papers/0089/index.html,Papers,Representing Number Sets: Encoding Statistical Properties,2013,talk,"Morris, Bradley"
2376,https://mindmodeling.org/cogsci2013/papers/0089/index.html,Papers,Representing Number Sets: Encoding Statistical Properties,2013,talk,"Was, Christopher"
2376,https://mindmodeling.org/cogsci2013/papers/0089/index.html,Papers,Representing Number Sets: Encoding Statistical Properties,2013,talk,"Masnick, Amy"
2377,https://mindmodeling.org/cogsci2013/papers/0090/index.html,Papers,Unified Modeling of Proactive Interference and Memorization Effort: A new mathematical perspective within ACT-R theory,2013,talk,"Das, Arindam"
2377,https://mindmodeling.org/cogsci2013/papers/0090/index.html,Papers,Unified Modeling of Proactive Interference and Memorization Effort: A new mathematical perspective within ACT-R theory,2013,talk,"Stuerzlinger, Wolfgang"
2378,https://mindmodeling.org/cogsci2013/papers/0091/index.html,Papers,Integrating Cognitive Principles to Redesign a Middle School Math Curriculum,2013,talk,"Davenport, Jodi"
2378,https://mindmodeling.org/cogsci2013/papers/0091/index.html,Papers,Integrating Cognitive Principles to Redesign a Middle School Math Curriculum,2013,talk,"Kao, Yvonne"
2378,https://mindmodeling.org/cogsci2013/papers/0091/index.html,Papers,Integrating Cognitive Principles to Redesign a Middle School Math Curriculum,2013,talk,"Schneider, Steven"
2379,https://mindmodeling.org/cogsci2013/papers/0092/index.html,Papers,Achievement Motivation and Strategy Selection during Exploratory Learning,2013,talk,"Decaro, Daniel"
2379,https://mindmodeling.org/cogsci2013/papers/0092/index.html,Papers,Achievement Motivation and Strategy Selection during Exploratory Learning,2013,talk,"Decaro, Marci"
2379,https://mindmodeling.org/cogsci2013/papers/0092/index.html,Papers,Achievement Motivation and Strategy Selection during Exploratory Learning,2013,talk,"Rittle-Johnson, Bethany"
2380,https://mindmodeling.org/cogsci2013/papers/0093/index.html,Papers,Cost-Based Pragmatic Inference about Referential Expressions,2013,talk,"Degen, Judith"
2380,https://mindmodeling.org/cogsci2013/papers/0093/index.html,Papers,Cost-Based Pragmatic Inference about Referential Expressions,2013,talk,"Franke, Michael"
2380,https://mindmodeling.org/cogsci2013/papers/0093/index.html,Papers,Cost-Based Pragmatic Inference about Referential Expressions,2013,talk,"Jäger, Gerhard"
2381,https://mindmodeling.org/cogsci2013/papers/0094/index.html,Papers,"Superficial, rather than true, knowledge interdependence in collaborative learning fosters individual knowledge transfer",2013,talk,"Deiglmayr, Anne"
2381,https://mindmodeling.org/cogsci2013/papers/0094/index.html,Papers,"Superficial, rather than true, knowledge interdependence in collaborative learning fosters individual knowledge transfer",2013,talk,"Schalk, Lennart"
2382,https://mindmodeling.org/cogsci2013/papers/0095/index.html,Papers,Analogical Reasoning with Rational Numbers: Semantic Alignment Based on Discrete Versus Continuous Quantities,2013,talk,"Dewolf, Melissa"
2382,https://mindmodeling.org/cogsci2013/papers/0095/index.html,Papers,Analogical Reasoning with Rational Numbers: Semantic Alignment Based on Discrete Versus Continuous Quantities,2013,talk,"Bassok, Miriam"
2382,https://mindmodeling.org/cogsci2013/papers/0095/index.html,Papers,Analogical Reasoning with Rational Numbers: Semantic Alignment Based on Discrete Versus Continuous Quantities,2013,talk,"Holyoak, Keith"
2383,https://mindmodeling.org/cogsci2013/papers/0096/index.html,Papers,Learning to perceive coherent objects,2013,talk,"Dorfman, Nimrod"
2383,https://mindmodeling.org/cogsci2013/papers/0096/index.html,Papers,Learning to perceive coherent objects,2013,talk,"Harari, Daniel"
2383,https://mindmodeling.org/cogsci2013/papers/0096/index.html,Papers,Learning to perceive coherent objects,2013,talk,"Ullman, Shimon"
2384,https://mindmodeling.org/cogsci2013/papers/0097/index.html,Papers,Removal of Information from Working Memory,2013,talk,"Ecker, Ullrich"
2384,https://mindmodeling.org/cogsci2013/papers/0097/index.html,Papers,Removal of Information from Working Memory,2013,talk,"Lewandowsky, Stephan"
2384,https://mindmodeling.org/cogsci2013/papers/0097/index.html,Papers,Removal of Information from Working Memory,2013,talk,"Oberauer, Klaus"
2385,https://mindmodeling.org/cogsci2013/papers/0098/index.html,Papers,Effects of Explanation and Comparison on Category Learning,2013,talk,"Edwards, Brian"
2385,https://mindmodeling.org/cogsci2013/papers/0098/index.html,Papers,Effects of Explanation and Comparison on Category Learning,2013,talk,"Williams, Joseph Jay"
2385,https://mindmodeling.org/cogsci2013/papers/0098/index.html,Papers,Effects of Explanation and Comparison on Category Learning,2013,talk,"Lombrozo, Tania"
2386,https://mindmodeling.org/cogsci2013/papers/0099/index.html,Papers,"Biologically Plausible, Human-scale Knowledge Representation",2013,talk,"Eric, Crawford"
2386,https://mindmodeling.org/cogsci2013/papers/0099/index.html,Papers,"Biologically Plausible, Human-scale Knowledge Representation",2013,talk,"Matthew, Gingerich"
2386,https://mindmodeling.org/cogsci2013/papers/0099/index.html,Papers,"Biologically Plausible, Human-scale Knowledge Representation",2013,talk,"Chris, Eliasmith"
2387,https://mindmodeling.org/cogsci2013/papers/0100/index.html,Papers,Cross-Situational Statistical Learning of Phonologically Overlapping Words,2013,talk,"Escudero, Paola"
2387,https://mindmodeling.org/cogsci2013/papers/0100/index.html,Papers,Cross-Situational Statistical Learning of Phonologically Overlapping Words,2013,talk,"Mulak, Karen"
